EpisodeNumber,Date,LastName,FirstName,City,State,GameWinner,TotalAtt,TotalBuz,TotalBuzPercentage,TotalCorrect,TotalIncorrect,CorrectPercentage,TotalDdCorrect,TotalDdIncorrect,TotalDdWinnings,FinalScore,TotalTripleStumpers
5956,"January 16, 2023",PALUMBO,KATIE,AMAWALK,NEW YORK,true,38,22,58.00,23,0,100.00,1,0,8000,0,0
5951,"January 13, 2023",RAUT,YOGESH,Originally SPRINGFIELD,ILLINOIS,true,50,29,58.00,25,4,86.00,0,0,0,0,0
5951,"January 13, 2023",CROWELL,BRENDA,WILLIAMSPORT,PENNSYLVANIA,false,35,7,20.00,4,3,57.00,0,0,0,-600,0
5951,"January 13, 2023",CAVALIERE,MICHAEL,NEW YORK,NEW YORK,false,44,25,57.00,25,3,89.00,2,1,3200,0,0
5946,"January 12, 2023",RAUT,YOGESH,Originally SPRINGFIELD,ILLINOIS,true,55,33,60.00,32,2,94.00,1,0,4000,0,0
5946,"January 12, 2023",DALY,KYLE,WASHINGTON,DC,false,44,16,36.00,17,1,94.00,2,0,4600,0,0
5946,"January 12, 2023",MOSLEY,KRISTINA,CONWAY,ARKANSAS,false,40,12,30.00,11,1,92.00,0,0,0,0,0
5941,"January 11, 2023",SEARS,CONNOR,QUEENS,NEW YORK,false,35,15,43.00,11,4,73.00,0,0,0,0,0
5941,"January 11, 2023",WHATLEY,ANDREW,CHICAGO,ILLINOIS,false,43,18,42.00,18,1,95.00,1,0,5800,0,0
5941,"January 11, 2023",RAUT,YOGESH,Originally SPRINGFIELD,ILLINOIS,true,56,27,48.00,28,1,97.00,2,0,8000,0,0
5936,"January 10, 2023",SEARS,CONNOR,QUEENS,NEW YORK,true,43,24,56.00,23,3,88.00,1,1,5200,0,0
5936,"January 10, 2023",DAVISON,MAX,STUDIO CITY,CALIFORNIA,false,41,26,63.00,22,5,81.00,0,1,-4000,0,0
5936,"January 10, 2023",ZGRAGGEN,SUZANNE,WEST VALLEY,UTAH,false,25,5,20.00,5,0,100.00,0,0,0,0,0
5931,"January 9, 2023",CURRAN,PATRICK,WASHINGTON,DC,false,41,19,46.00,17,3,85.00,1,0,3200,0,0
5931,"January 9, 2023",MRAZ,KELLY,LILBURN,GEORGIA,false,38,15,39.00,12,3,80.00,0,0,0,0,0
5931,"January 9, 2023",SEARS,CONNOR,QUEENS,NEW YORK,true,40,22,55.00,21,3,88.00,2,0,12600,0,0
5926,"January 6, 2023",CURRAN,PATRICK,WASHINGTON,DC,true,44,25,57.00,24,4,86.00,2,1,7600,0,0
5926,"January 6, 2023",MONESMITH,CAITLIN,CHICAGO,ILLINOIS,false,35,14,40.00,11,3,79.00,0,0,0,0,0
5926,"January 6, 2023",D'SOUZA,REUBEN,MISSISSAUGA,ONTARIO,false,35,13,37.00,11,2,85.00,0,0,0,0,0
5921,"January 5, 2023",SY,LLOYD,Originally ROCKFORD,ILLINOIS,false,42,23,55.00,20,4,83.00,0,1,-3000,0,0
5921,"January 5, 2023",CURRAN,PATRICK,WASHINGTON,DC,true,41,24,59.00,25,1,96.00,2,0,8000,0,0
5921,"January 5, 2023",CASALEGGI,LOIS,CHICAGO,ILLINOIS,false,38,10,26.00,6,4,60.00,0,0,0,-800,0
5916,"January 4, 2023",SY,LLOYD,Originally ROCKFORD,ILLINOIS,true,44,24,55.00,23,2,92.00,1,0,4000,0,0
5916,"January 4, 2023",ENGLERT,FRANCIS,SCOTCH PLAINS,NEW JERSEY,false,41,23,56.00,21,2,91.00,0,0,0,0,0
5916,"January 4, 2023",PALMER,SARAH,MONTEREY,CALIFORNIA,false,36,10,28.00,11,1,92.00,1,1,-400,0,0
5911,"January 3, 2023",LALONDE,RAY,TORONTO,ONTARIO CANADA,false,47,27,57.00,22,6,79.00,0,1,-3000,0,0
5911,"January 3, 2023",THEORET,CLAIRE,ESSEX,VERMONT,false,36,15,42.00,14,1,93.00,0,0,0,0,0
5911,"January 3, 2023",SY,LLOYD,Originally ROCKFORD,ILLINOIS,true,38,15,39.00,14,3,82.00,1,1,3090,0,0
5906,"January 2, 2023",LALONDE,RAY,TORONTO,ONTARIO CANADA,true,47,27,57.00,25,4,86.00,0,2,-5300,0,0
5906,"January 2, 2023",CARLON,DENISE,SEASIDE HEIGHTS,NEW JERSEY,false,40,21,53.00,20,2,91.00,1,0,2000,0,0
5906,"January 2, 2023",BLAIR,CHRIS,NEWBURY PARK,CALIFORNIA,false,36,10,28.00,10,0,100.00,0,0,0,0,0
5901,"December 30, 2022",LALONDE,RAY,TORONTO,ONTARIO CANADA,true,41,24,59.00,24,1,96.00,1,0,4000,0,0
5901,"December 30, 2022",JACOBSEN,KRISTIN,BURKE,VIRGINIA,false,40,15,38.00,15,1,94.00,1,0,1000,0,0
5901,"December 30, 2022",RABBANI,ISAAC,PHILADELPHIA,PENNSYLVANIA,false,37,18,49.00,17,2,89.00,1,0,6500,0,0
5896,"December 29, 2022",LALONDE,RAY,TORONTO,ONTARIO CANADA,true,47,19,40.00,18,2,90.00,0,1,-3000,0,0
5896,"December 29, 2022",KAWALER,EMILY,NEW YORK,NEW YORK,false,47,20,43.00,19,2,90.00,1,0,3000,0,0
5896,"December 29, 2022",COHEN,RACHEL,DENVER,COLORADO,false,39,22,56.00,19,4,83.00,0,1,-4000,0,0
5891,"December 28, 2022",LALONDE,RAY,TORONTO,ONTARIO CANADA,true,44,27,61.00,27,1,96.00,1,0,2000,0,0
5891,"December 28, 2022",BHATT,OMKAR,CHICAGO,ILLINOIS,false,28,15,54.00,14,2,88.00,0,1,-3000,1,0
5891,"December 28, 2022",FLETCHER,JAMIE,TROY,MICHIGAN,false,30,11,37.00,8,4,67.00,0,1,-2000,0,0
5886,"December 27, 2022",LALONDE,RAY,TORONTO,ONTARIO CANADA,true,49,28,57.00,27,3,90.00,2,0,5800,0,0
5886,"December 27, 2022",FRANK-HSU,MAGGIE,SAN DIEGO,CALIFORNIA,false,32,18,56.00,13,6,68.00,0,1,-2200,0,0
5886,"December 27, 2022",HANDELMAN,SCOTT,LINCOLN,NEBRASKA,false,29,18,62.00,15,3,83.00,0,0,0,0,0
5881,"December 26, 2022",LALONDE,RAY,TORONTO,ONTARIO CANADA,true,35,26,74.00,25,3,89.00,2,0,4800,0,0
5881,"December 26, 2022",SCHMEER,SARAH,PORTLAND,OREGON,false,29,16,55.00,14,3,82.00,1,0,4000,0,0
5881,"December 26, 2022",FREITAS,BOBBY,LONG BEACH,CALIFORNIA,false,36,18,50.00,13,5,72.00,0,0,0,200,0
5876,"December 23, 2022",LALONDE,RAY,TORONTO,ONTARIO CANADA,true,43,22,51.00,19,4,83.00,1,0,3400,0,0
5876,"December 23, 2022",TRIANO,REBECCA,LAMBERTVILLE,NEW JERSEY,false,36,19,53.00,17,3,85.00,0,1,-5000,0,0
5876,"December 23, 2022",MENDOZA,ARDI,NEW YORK,NEW YORK,false,31,14,45.00,14,1,93.00,1,0,4400,0,0
5871,"December 22, 2022",LALONDE,RAY,TORONTO,ONTARIO CANADA,true,46,24,52.00,25,0,100.00,1,0,3000,0,0
5871,"December 22, 2022",CUTTER,MITCH,BOISE,IDAHO,false,33,21,64.00,19,3,86.00,1,0,3600,0,0
5871,"December 22, 2022",BOELTER,KATHY,SUNNYVALE,CALIFORNIA,false,26,10,38.00,10,1,91.00,0,1,-3000,200,0
5866,"December 21, 2022",LALONDE,RAY,TORONTO,ONTARIO CANADA,true,43,31,72.00,28,4,88.00,1,0,3000,0,0
5866,"December 21, 2022",DISHIGRIKYAN,MARY,NORTH HOLLYWOOD,CALIFORNIA,false,13,4,31.00,3,1,75.00,0,0,0,0,0
5866,"December 21, 2022",VAZ,MICHAEL,MISSISSAUGA,ONTARIO CANADA,false,39,22,56.00,21,3,88.00,2,0,5600,0,0
5861,"December 20, 2022",LALONDE,RAY,TORONTO,ONTARIO CANADA,true,44,24,55.00,22,4,85.00,2,0,5500,0,0
5861,"December 20, 2022",AAGAARD,KIM,WASHINGTON,D.C.,false,26,14,54.00,15,0,100.00,1,0,2000,0,0
5861,"December 20, 2022",RADALIN,JASON,JOHNSTOWN,NEW YORK,false,32,18,56.00,15,3,83.00,0,0,0,800,0
5856,"December 19, 2022",LALONDE,RAY,TORONTO,ONTARIO CANADA,true,49,29,59.00,29,2,94.00,2,0,7000,0,0
5856,"December 19, 2022",SCHMIDT,ANDREW,ROSWELL,GEORGIA,false,21,10,48.00,9,1,90.00,0,0,0,0,0
5856,"December 19, 2022",ONNEN,MIRANDA,ASTORIA,NEW YORK,false,36,21,58.00,18,4,82.00,1,0,1800,0,0
5851,"December 16, 2022",LALONDE,RAY,TORONTO,ONTARIO CANADA,true,52,32,62.00,27,6,82.00,1,0,4000,0,0
5851,"December 16, 2022",GETTLING,NEAL,CHICAGO,ILLINOIS,false,35,14,40.00,10,6,63.00,0,2,-4400,193,0
5851,"December 16, 2022",PONTEFRACT,ELIZABETH,SEATTLE,WASHINGTON,false,37,18,49.00,16,2,89.00,0,0,0,100,0
5846,"December 15, 2022",McSHANE,SEAN,Originally WEST ISLIP,NEW YORK,false,44,22,50.00,21,1,95.00,0,0,0,0,0
5846,"December 15, 2022",KALLMANN,ALLIE,BROOMFIELD,COLORADO,false,41,11,27.00,11,1,92.00,0,1,-7000,0,0
5846,"December 15, 2022",LALONDE,RAY,TORONTO,ONTARIO CANADA,true,48,23,48.00,24,1,96.00,2,0,5600,0,0
5841,"December 14, 2022",McSHANE,SEAN,Originally WEST ISLIP,NEW YORK,true,48,32,67.00,31,2,94.00,0,1,-4000,0,0
5841,"December 14, 2022",ROSEN,DAN,PHILADELPHIA,PENNSYLVANIA,false,30,13,43.00,14,0,100.00,1,0,3000,0,0
5841,"December 14, 2022",COWGER,MOLLIE,SAN FRANCISCO,CALIFORNIA,false,32,11,34.00,10,2,83.00,0,1,-1500,0,0
5836,"December 13, 2022",McSHANE,SEAN,Originally WEST ISLIP,NEW YORK,true,43,29,67.00,28,3,90.00,2,0,6000,0,0
5836,"December 13, 2022",MYER,BRETT,LOS ANGELES,CALIFORNIA,false,33,13,39.00,12,1,92.00,0,0,0,0,0
5836,"December 13, 2022",McRAE,ELLEN,FALLS CHURCH,VIRGINIA,false,27,13,48.00,11,3,79.00,0,1,-1400,0,0
5831,"December 12, 2022",OTT,MATTHEW,Originally BOSTON,MASSACHUSETTS,false,27,11,41.00,11,1,92.00,1,0,1400,0,0
5831,"December 12, 2022",McSHANE,SEAN,Originally WEST ISLIP,NEW YORK,true,37,28,76.00,27,2,93.00,1,0,3000,0,0
5831,"December 12, 2022",BONIFACIO,KRIS ANNE,RALEIGH,NORTH CAROLINA,false,34,10,29.00,10,1,91.00,0,1,-4600,0,0
5806,"December 9, 2022",KRISHNAN,SRIRAM,FALLS CHURCH,VIRGINIA,false,34,21,62.00,20,3,87.00,1,1,-600,0,0
5806,"December 9, 2022",LaBERGE,ELLEN,SYRACUSE,NEW YORK,false,32,18,56.00,15,3,83.00,0,0,0,0,0
5806,"December 9, 2022",OTT,MATTHEW,Originally BOSTON,MASSACHUSETTS,true,32,14,44.00,13,2,87.00,1,0,3800,0,0
5801,"December 8, 2022",CHEUNG,RON,LAKEWOOD,OHIO,false,31,19,61.00,16,4,80.00,0,1,-3000,0,0
5801,"December 8, 2022",KRISHNAN,SRIRAM,FALLS CHURCH,VIRGINIA,true,31,20,65.00,21,0,100.00,1,0,2000,0,0
5801,"December 8, 2022",MADONNA,A.Z.,MALDEN,MASSACHUSETTS,false,41,17,41.00,15,3,83.00,1,0,1000,0,0
5796,"December 7, 2022",TIRRELL,ANDY,SAN DIEGO,CALIFORNIA,false,43,18,42.00,17,1,94.00,0,0,0,0,0
5796,"December 7, 2022",GRONER,TAMMY,HAMILTON,NEW JERSEY,false,41,23,56.00,24,0,100.00,1,0,3400,399,0
5796,"December 7, 2022",CHEUNG,RON,LAKEWOOD,OHIO,true,44,14,32.00,14,2,88.00,2,0,11000,0,0
5791,"December 6, 2022",Pannullo,Cris,Ocean City,NJ,false,44,27,61.00,27,2,93.00,1,1,-5600,0,0
5791,"December 6, 2022",TIRRELL,ANDY,SAN DIEGO,CALIFORNIA,true,36,18,50.00,14,5,74.00,1,0,3700,0,0
5791,"December 6, 2022",MELLO,MEGHAN,NORTH SMITHFIELD,RHODE ISLAND,false,28,11,39.00,9,2,82.00,0,0,0,0,0
5786,"December 5, 2022",Pannullo,Cris,Ocean City,NJ,true,42,24,57.00,26,1,96.00,3,0,13800,0,0
5786,"December 5, 2022",MARTIN,STEPH,LAKEWOOD,COLORADO,false,29,6,21.00,4,2,67.00,0,0,0,700,0
5786,"December 5, 2022",HEBERT,BEN,CHICAGO,ILLINOIS,false,43,24,56.00,21,3,88.00,0,0,0,650,0
5781,"December 2, 2022",Pannullo,Cris,Ocean City,NJ,true,50,33,66.00,34,2,94.00,3,0,10700,0,0
5781,"December 2, 2022",GREGOR,JOSH,GRAND RAPIDS,MICHIGAN,false,32,15,47.00,10,5,67.00,0,0,0,0,0
5781,"December 2, 2022",FREEDMAN,ILANA,NEW ORLEANS,LOUISIANA,false,29,12,41.00,11,1,92.00,0,0,0,0,0
5776,"December 1, 2022",Pannullo,Cris,Ocean City,NJ,true,43,33,77.00,34,0,100.00,1,0,2200,0,0
5776,"December 1, 2022",LAMANNA,ROB,,,false,38,13,34.00,12,2,86.00,1,0,4400,0,0
5776,"December 1, 2022",ZULLI,JERI,EAST SETAUKET,NEW YORK,false,20,5,25.00,5,1,83.00,1,0,1700,0,0
5771,"November 30, 2022",Pannullo,Cris,Ocean City,NJ,true,49,31,63.00,31,3,91.00,2,1,4600,0,0
5771,"November 30, 2022",BONJOUR,JEANNETTE,KANSAS CITY,MISSOURI,false,35,9,26.00,7,2,78.00,0,0,0,0,0
5771,"November 30, 2022",RAYFORD,RANDALL,HOUSTON,TEXAS,false,39,16,41.00,16,0,100.00,0,0,0,0,0
5766,"November 29, 2022",Pannullo,Cris,Ocean City,NJ,true,42,26,62.00,22,5,81.00,1,0,12400,0,0
5766,"November 29, 2022",ANDERSON,SHEILA,SEATTLE,WASHINGTON,false,31,9,29.00,7,2,78.00,0,0,0,0,0
5766,"November 29, 2022",HARVEY,MATT,PROVIDENCE,RHODE ISLAND,false,42,26,62.00,23,5,82.00,2,0,7000,0,0
5761,"November 28, 2022",Pannullo,Cris,Ocean City,NJ,true,48,26,54.00,27,1,96.00,2,0,16800,0,0
5761,"November 28, 2022",HARTEN,MICHAEL,PUTNAM,CONNECTICUT,false,31,10,32.00,9,1,90.00,0,0,0,0,0
5761,"November 28, 2022",BROWN,XANNI,NEW HAVEN,CONNECTICUT,false,38,19,50.00,20,0,100.00,1,0,2200,0,0
5756,"November 25, 2022",Pannullo,Cris,Ocean City,NJ,true,48,36,75.00,34,4,89.00,2,0,4000,0,0
5756,"November 25, 2022",PAPUHA,SAM,,,false,29,9,31.00,8,1,89.00,0,0,0,0,0
5756,"November 25, 2022",SMITH,HOLLY,Originally TOLEDO,OHIO,false,32,10,31.00,9,2,82.00,0,1,-5600,1,0
5751,"November 24, 2022",Pannullo,Cris,Ocean City,NJ,true,48,33,69.00,35,1,97.00,3,0,19000,0,0
5751,"November 24, 2022",BURR,MEGAN,Originally GUNTERSVILLE,ALABAMA,false,31,13,42.00,11,2,85.00,0,0,0,0,0
5751,"November 24, 2022",NARASIMHAN,TARUN,SAN FRANCISCO,CALIFORNIA,false,36,11,31.00,8,3,73.00,0,0,0,0,0
5746,"November 23, 2022",Pannullo,Cris,Ocean City,NJ,true,47,28,60.00,28,2,93.00,2,0,8000,0,0
5746,"November 23, 2022",RUDOLPHY,KATY,GRAND PRAIRIE,TEXAS,false,49,12,24.00,11,1,92.00,0,0,0,0,0
5746,"November 23, 2022",DORSEY,JOHN,POTOMAC,MARYLAND,false,47,17,36.00,16,2,89.00,0,1,-5000,0,0
5741,"November 22, 2022",Pannullo,Cris,Ocean City,NJ,true,49,26,53.00,27,0,100.00,1,0,5000,0,0
5741,"November 22, 2022",STIASNY,DAVID,HIGHLAND PARK,ILLINOIS,false,43,18,42.00,18,1,95.00,0,1,-2600,0,0
5741,"November 22, 2022",LEPINE,ETIENNE,LAFAYETTE,COLORADO,false,35,8,23.00,9,0,100.00,1,0,2400,0,0
5736,"November 21, 2022",SCHNEIDER,AMY,OAKLAND,CALIFORNIA,true,44,20,45.00,19,1,95.00,0,0,0,0,0
5736,"November 21, 2022",HE,ANDREW,SAN FRANCISCO,CALIFORNIA,false,46,19,41.00,17,2,89.00,0,0,0,0,0
5736,"November 21, 2022",BUTTREY,SAM,PACIFIC GROVE,CALIFORNIA,false,43,22,51.00,19,6,76.00,2,1,2400,0,0
5731,"November 18, 2022",SCHNEIDER,AMY,OAKLAND,CALIFORNIA,false,44,22,50.00,22,1,96.00,0,1,-1000,0,0
5731,"November 18, 2022",HE,ANDREW,SAN FRANCISCO,CALIFORNIA,false,44,15,34.00,15,2,88.00,1,1,-5000,100,0
5731,"November 18, 2022",BUTTREY,SAM,PACIFIC GROVE,CALIFORNIA,false,35,17,49.00,14,3,82.00,0,0,0,0,0
5726,"November 17, 2022",SCHNEIDER,AMY,OAKLAND,CALIFORNIA,false,47,28,60.00,28,1,97.00,1,0,4000,0,0
5726,"November 17, 2022",HE,ANDREW,SAN FRANCISCO,CALIFORNIA,false,47,11,23.00,11,1,92.00,1,0,1600,801,0
5726,"November 17, 2022",BUTTREY,SAM,PACIFIC GROVE,CALIFORNIA,false,50,20,40.00,18,3,86.00,1,0,6000,0,0
5721,"November 16, 2022",SCHNEIDER,AMY,OAKLAND,CALIFORNIA,false,42,18,43.00,15,4,79.00,0,1,-5000,0,0
5721,"November 16, 2022",HE,ANDREW,SAN FRANCISCO,CALIFORNIA,false,43,16,37.00,15,3,83.00,2,0,6800,0,0
5721,"November 16, 2022",BUTTREY,SAM,PACIFIC GROVE,CALIFORNIA,false,40,18,45.00,18,0,100.00,0,0,0,0,0
5716,"November 15, 2022",SCHNEIDER,AMY,OAKLAND,CALIFORNIA,false,43,20,47.00,20,1,95.00,1,0,4000,0,0
5716,"November 15, 2022",HE,ANDREW,SAN FRANCISCO,CALIFORNIA,false,41,18,44.00,17,3,85.00,2,0,13800,0,0
5716,"November 15, 2022",BUTTREY,SAM,PACIFIC GROVE,CALIFORNIA,false,36,18,50.00,15,3,83.00,0,0,0,0,0
5711,"November 14, 2022",SCHNEIDER,AMY,OAKLAND,CALIFORNIA,false,44,20,45.00,19,1,95.00,0,0,0,0,0
5711,"November 14, 2022",HE,ANDREW,SAN FRANCISCO,CALIFORNIA,false,38,14,37.00,15,1,94.00,2,0,9600,0,0
5711,"November 14, 2022",BUTTREY,SAM,PACIFIC GROVE,CALIFORNIA,false,42,22,52.00,20,3,87.00,0,1,-6000,0,0
5706,"November 11, 2022",ROACH,MATTEA,TORONTO,ONTARIO,false,34,18,53.00,15,3,83.00,0,0,0,0,0
5706,"November 11, 2022",AHASIC,ERIC,MINNEAPOLIS,MINNESOTA,false,41,19,46.00,18,1,95.00,0,0,0,0,0
5706,"November 11, 2022",HE,ANDREW,SAN FRANCISCO,CALIFORNIA,true,46,25,54.00,24,4,86.00,3,0,24800,0,0
5701,"November 10, 2022",AMODIO,MATT,CAMBRIDGE,MASSACHUSETTS,false,43,20,47.00,19,2,90.00,1,0,4000,0,0
5701,"November 10, 2022",FOCHT,JOHN,Originally EL PASO,TEXAS,false,36,16,44.00,15,1,94.00,0,0,0,0,0
5701,"November 10, 2022",BUTTREY,SAM,PACIFIC GROVE,CALIFORNIA,true,46,19,41.00,20,1,95.00,2,0,7600,0,0
5696,"November 9, 2022",SCHNEIDER,AMY,OAKLAND,CALIFORNIA,true,47,28,60.00,26,4,87.00,2,0,5000,0,0
5696,"November 9, 2022",O'NEIL,MAUREEN,CAMBRIDGE,MASSACHUSETTS,false,17,3,18.00,3,1,75.00,0,1,-3000,600,0
5696,"November 9, 2022",RHODE,TYLER,NEW YORK,NEW YORK,false,29,21,72.00,17,4,81.00,0,0,0,0,0
5691,"November 7, 2022",NEWKIRK,ZACH,ARLINGTON,VIRGINIA,false,28,16,57.00,14,3,82.00,0,1,-7000,0,0
5691,"November 7, 2022",STEPHENS,JESSICA,NASHVILLE,TENNESSEE,false,35,11,31.00,4,7,36.00,0,0,0,0,0
5691,"November 7, 2022",BUTTREY,SAM,PACIFIC GROVE,CALIFORNIA,true,52,37,71.00,34,5,87.00,1,1,-1400,0,0
5686,"November 4, 2022",AHASIC,ERIC,MINNEAPOLIS,MINNESOTA,true,38,17,45.00,15,4,79.00,2,0,17400,0,0
5686,"November 4, 2022",SINGH,JASKARAN,PLANO,TEXAS,false,37,19,51.00,17,3,85.00,1,0,3000,0,0
5686,"November 4, 2022",KELLY,JACKIE,CARY,NORTH CAROLINA,false,38,21,55.00,19,2,90.00,0,0,0,0,0
5681,"November 3, 2022",SHAH,COURTNEY,PORTLAND,OREGON,false,29,10,34.00,9,1,90.00,0,0,0,0,0
5681,"November 3, 2022",WARD,ROWAN,CHICAGO,ILLINOIS,false,41,18,44.00,17,2,89.00,1,0,1000,0,0
5681,"November 3, 2022",FOCHT,JOHN,Originally EL PASO,TEXAS,true,38,22,58.00,23,1,96.00,2,0,11000,0,0
5676,"November 2, 2022",CHANG,BRIAN,CHICAGO,ILLINOIS,false,34,15,44.00,11,6,65.00,1,1,1000,0,0
5676,"November 2, 2022",RHODE,TYLER,NEW YORK,NEW YORK,true,37,20,54.00,19,2,90.00,1,0,4000,0,0
5676,"November 2, 2022",SHELTON,MARGARET,PITTSBURGH,PENNSYLVANIA,false,40,24,60.00,20,4,83.00,0,0,0,0,0
5671,"November 1, 2022",FISHER,JONATHAN,Originally CORAL GABLES,FLORIDA,false,41,27,66.00,25,2,93.00,0,0,0,0,0
5671,"November 1, 2022",HE,ANDREW,SAN FRANCISCO,CALIFORNIA,true,43,22,51.00,23,1,96.00,1,1,-5000,0,0
5671,"November 1, 2022",WHELCHEL,CHRISTINE,SPRING HILL,TENNESSEE,false,22,6,27.00,5,2,71.00,0,1,-1000,0,0
5666,"October 31, 2022",LONG,RYAN,PHILADELPHIA,PENNSYLVANIA,false,35,18,51.00,13,6,68.00,0,1,-2000,0,0
5666,"October 31, 2022",WACHSPRESS,MEGAN,BERKELEY,CALIFORNIA,false,33,18,55.00,16,4,80.00,1,1,-1000,0,0
5666,"October 31, 2022",O'NEIL,MAUREEN,CAMBRIDGE,MASSACHUSETTS,true,28,15,54.00,14,1,93.00,0,0,0,0,0
5616,"October 28, 2022",WARD,ROWAN,CHICAGO,ILLINOIS,true,49,28,57.00,27,2,93.00,1,0,6400,0,0
5616,"October 28, 2022",WELLER,JACK,Originally SAN DIEGO,CALIFORNIA,false,38,16,42.00,18,0,100.00,2,0,8800,0,0
5616,"October 28, 2022",GOLDBERGER,SADIE,COLUMBIA,MARYLAND,false,32,11,34.00,9,2,82.00,0,0,0,0,0
5611,"October 27, 2022",WARD,ROWAN,CHICAGO,ILLINOIS,false,53,39,74.00,37,5,88.00,2,1,800,0,0
5611,"October 27, 2022",WELLER,JACK,Originally SAN DIEGO,CALIFORNIA,false,33,12,36.00,10,2,83.00,0,0,0,0,0
5611,"October 27, 2022",GOLDBERGER,SADIE,COLUMBIA,MARYLAND,false,33,9,27.00,7,2,78.00,0,0,0,0,0
5606,"October 26, 2022",PORCARO,NIKKEE,SILVER SPRING,MARYLAND,false,28,8,29.00,7,2,78.00,0,1,-1000,0,0
5606,"October 26, 2022",PARK,DO,MINNEAPOLIS,MINNESOTA,false,38,18,47.00,14,4,78.00,0,0,0,0,0
5606,"October 26, 2022",WARD,ROWAN,CHICAGO,ILLINOIS,true,49,32,65.00,30,4,88.00,2,0,12600,0,0
5601,"October 25, 2022",PHILIPOSE,TOM,FOREST HILLS,NEW YORK,false,36,19,53.00,16,3,84.00,0,0,0,0,0
5601,"October 25, 2022",O'HARE,ALICIA,LONG BEACH,NEW YORK,false,36,21,58.00,18,3,86.00,0,0,0,0,0
5601,"October 25, 2022",WELLER,JACK,Originally SAN DIEGO,CALIFORNIA,true,42,21,50.00,21,3,88.00,3,0,12000,0,0
5596,"October 24, 2022",SNIDER,SARAH,FISHERS,INDIANA,false,39,16,41.00,12,4,75.00,0,0,0,0,0
5596,"October 24, 2022",SMITH,JEFF,SAN DIEGO,CALIFORNIA,false,47,21,45.00,18,4,82.00,0,1,-1000,0,0
5596,"October 24, 2022",GOLDBERGER,SADIE,COLUMBIA,MARYLAND,true,38,22,58.00,21,3,88.00,1,1,-200,0,0
5591,"October 21, 2022",FRASER,JAMES,NEWPORT BEACH,CALIFORNIA,false,45,23,51.00,18,7,72.00,1,1,-5600,0,0
5591,"October 21, 2022",STEPHENS,JESSICA,NASHVILLE,TENNESSEE,true,42,17,40.00,16,2,89.00,1,0,3500,0,0
5591,"October 21, 2022",KAROL,MOLLY,AUSTIN,TEXAS,false,34,17,50.00,16,1,94.00,0,0,0,0,0
5586,"October 20, 2022",FRASER,JAMES,NEWPORT BEACH,CALIFORNIA,false,43,20,47.00,20,2,91.00,1,1,2130,0,0
5586,"October 20, 2022",STEPHENS,JESSICA,NASHVILLE,TENNESSEE,false,41,21,51.00,22,0,100.00,1,0,1000,0,0
5586,"October 20, 2022",KAROL,MOLLY,AUSTIN,TEXAS,false,39,15,38.00,14,1,93.00,0,0,0,0,0
5581,"October 19, 2022",FRASER,JAMES,NEWPORT BEACH,CALIFORNIA,true,33,20,61.00,21,1,95.00,2,0,4699,0,0
5581,"October 19, 2022",RUSSELL,RENÉE,BALTIMORE,MARYLAND,false,34,14,41.00,11,4,73.00,0,1,-5000,-800,0
5581,"October 19, 2022",SCHOENBERG,PAM,SOUTH SALEM,NEW YORK,false,34,19,56.00,19,0,100.00,0,0,0,0,0
5576,"October 18, 2022",WEINER-AMACHI,ERICA,PHILADELPHIA,PENNSYLVANIA,false,36,15,42.00,14,2,88.00,1,0,800,0,0
5576,"October 18, 2022",PITZEL,TRACY,ELLENSBURG,WASHINGTON,false,36,23,64.00,18,5,78.00,0,0,0,0,0
5576,"October 18, 2022",KAROL,MOLLY,AUSTIN,TEXAS,true,38,18,47.00,16,4,80.00,2,0,6000,0,0
5571,"October 17, 2022",ZHANG,CINDY,NEW YORK,NEW YORK,false,33,16,48.00,14,3,82.00,0,1,-2800,0,0
5571,"October 17, 2022",GULYAS,AARON,GRAND BLANC,MICHIGAN,false,30,20,67.00,15,6,71.00,0,1,-3000,0,0
5571,"October 17, 2022",STEPHENS,JESSICA,NASHVILLE,TENNESSEE,true,36,19,53.00,18,2,90.00,1,0,2500,0,0
5641,"October 14, 2022",Pannullo,Cris,Ocean City,NJ,true,45,34,76.00,36,0,100.00,2,0,4800,0,0
5641,"October 14, 2022",Thomas,Rhianan,Downey,CA,false,33,11,33.00,10,2,83.00,1,0,400,200,0
5641,"October 14, 2022",Dos,Marianne,Ottawa,Ontario,false,45,12,27.00,9,3,75.00,0,0,0,200,0
5636,"October 13, 2022",Pannullo,Cris,Ocean City,NJ,true,51,29,57.00,27,5,84.00,2,1,1200,0,0
5636,"October 13, 2022",Russell,Zack,Dayton,OH,false,38,18,47.00,15,3,83.00,0,0,0,0,0
5636,"October 13, 2022",Jiang,Andrew,Brooklyn,NY,false,26,11,42.00,9,2,82.00,0,0,0,0,0
5631,"October 12, 2022",Pannullo,Cris,Ocean City,NJ,true,42,28,67.00,29,2,94.00,3,0,7800,0,0
5631,"October 12, 2022",Meisenzahl,Elizabeth,Lima,NY,false,33,15,45.00,13,2,87.00,0,0,0,0,0
5631,"October 12, 2022",Villafuerte,Fernando,Pasadena,CA,false,32,17,53.00,12,5,71.00,0,0,0,0,0
5626,"October 11, 2022",Pannullo,Cris,Ocean City,NJ,true,48,29,60.00,29,2,94.00,2,0,15800,0,0
